epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
17,0.8485244857074968,0.9948920399146528,18.86669967193056,172.82855116986116,172.82855116986116,0.8901502407338631,0.9967137538074877,17.655198574066162,127.93054706628243,127.93054706628243,110.27534843517833,153.96185145403766
18,0.8492938886840259,0.9949080342670721,18.930907352057602,172.2189510593996,172.2189510593996,0.8892739228369516,0.9966730836190676,17.90609371833254,130.4398136412698,130.4398136412698,112.5337202263791,153.2880436497681
19,0.8497728650896262,0.994927247234682,19.028839562798574,171.430648967882,171.430648967882,0.88536145113872,0.9967594262230339,17.71057564676093,127.68002209823098,127.68002209823098,109.96944662030234,152.4018096923828
20,0.8518095185709655,0.9949991657074098,18.953957601571183,168.75630413723505,168.75630413723505,0.877058273867557,0.9966184436989743,17.54773645537892,130.73787984893653,130.73787984893653,113.19014338443154,149.80234632930996
21,0.8519630720354594,0.9949992114886222,19.151570336090472,168.73413137925007,168.73413137925007,0.8908735284109435,0.9968983252938284,17.640824260894192,122.50661240354108,122.50661240354108,104.86578814492842,149.58256097076472
22,0.8530600350272206,0.9950379540445701,19.089180393982847,167.18797798863585,167.18797798863585,0.8906636019928034,0.9967102456891366,17.245166283475154,128.55812216945813,128.55812216945813,111.31295588370145,148.09879831974192
23,0.8543343954790301,0.9950799882162565,19.094946984965432,165.7075531270357,165.7075531270357,0.888127044627541,0.9968637587351091,17.77029237336519,124.93452261965811,124.93452261965811,107.16423048357073,146.6126063336032
24,0.8552195131956855,0.9951079809872319,19.162815708495582,164.76091007978278,164.76091007978278,0.8855418709761789,0.9968165307524102,18.271700306942588,128.18687970102118,128.18687970102118,109.91517868224514,145.59809383431096
25,0.8554692697681785,0.9951122412764235,19.230706646423886,164.49907153506373,164.49907153506373,0.8904866447859403,0.9968148592556493,18.311716618150044,128.84311824780332,128.84311824780332,110.5314015292665,145.26836519304038
26,0.8568814172761852,0.9951613077986262,19.20080629794525,162.69933177722262,162.69933177722262,0.8938671256366529,0.9967971495464087,18.00824327331981,127.09593821256355,127.09593821256355,109.08769361140055,143.4985250688497
27,0.8546498156705447,0.9950797902347795,19.436199704117215,165.85061186740873,165.85061186740873,0.887335937987104,0.9967214997020064,18.76225632571718,131.32131062740345,131.32131062740345,112.55905446139249,146.4144121479005
28,0.8566733585170694,0.995149727717033,19.362685027410368,163.35360213859454,163.35360213859454,0.8957266073192706,0.9968111496507837,18.47134749855151,127.67521110790197,127.67521110790197,109.20386355459405,143.99091698007533
29,0.8572678845654116,0.9951745444831916,19.395768453457794,162.39726301559202,162.39726301559202,0.8845014335436113,0.9968012200588244,18.90563282213713,128.2336022865259,128.2336022865259,109.32796915410238,143.0014946818423
