epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
0,0.15411920111509972,0.7689616990807865,19.519475732105118,413.1512747628348,413.1512747628348,0.25298518261739183,0.7973692612988609,3.053747000013079,339.9523590087891,339.9523590087891,336.8986075265067,393.63179953438896
1,0.3346635274056877,0.8236711214695658,6.743819837059293,296.5157471248082,296.5157471248082,0.4298164793423244,0.8457305831568581,5.486311554908752,258.8579459054129,258.8579459054129,253.37163739885602,289.7719292231968
2,0.46380952011261667,0.8579599812626839,8.146226962975094,241.5552065713065,241.5552065713065,0.5114537464720862,0.8678128549030849,5.708632046835763,218.83736376081194,218.83736376081194,213.1287327357701,233.40897810799734
3,0.5237316523279463,0.8739341957228525,7.3090706365449085,212.55984802246093,212.55984802246093,0.5502998275416238,0.8778442118849074,6.582990653174264,203.88214874267578,203.88214874267578,197.29915924072264,205.25077787126813
4,0.5600965950105872,0.8834730635796274,6.86687581879752,196.3670003073556,196.3670003073556,0.5810256238494601,0.8869720765522549,5.4952839033944265,188.03280901227677,188.03280901227677,182.5375237601144,189.50012348720006
5,0.5839168537940298,0.889747422507831,6.522754412037986,185.45799958365305,185.45799958365305,0.605565197127206,0.8927056763853346,6.206788887296404,180.20604553222657,180.20604553222657,173.9992572239467,178.93524502345494
6,0.5992504236953599,0.8938412351267678,6.118980119909559,177.97667078290667,177.97667078290667,0.6183190473488399,0.8966907620429992,5.254921129771641,172.42717950003487,172.42717950003487,167.17225897652762,171.85769067491805
7,0.6128304917897497,0.897482196348054,6.368739681584494,172.32107497623988,172.32107497623988,0.6346901748861585,0.9008875395570483,6.313840552738735,167.06624930245536,167.06624930245536,160.75241045270647,165.9523347582136
8,0.6231094654117312,0.900208819764001,6.210223422731672,167.05387483324324,167.05387483324324,0.64879110455513,0.9048221400805883,6.484749971117292,161.22561907087052,161.22561907087052,154.7408693586077,160.84365158081056
9,0.6281293403889452,0.9015080251864025,7.949961880275182,167.24009606497629,167.24009606497629,0.6464794899736132,0.9039000502654484,5.895153570175171,161.7383716038295,161.7383716038295,155.84321757725306,159.29013415745325
10,0.6324749918920654,0.9026951800499644,6.425718062264579,163.1044967378889,163.1044967378889,0.6620527599539076,0.9093767745154244,6.183810983385358,154.0451466151646,154.0451466151646,147.86133531842913,156.67877941131593
11,0.6418991197432791,0.9051678091287613,6.476647649492536,159.3406749180385,159.3406749180385,0.6484857090881893,0.9044067135878971,5.554426779065813,161.46969495500838,161.46969495500838,155.91526925223215,152.86402650560652
12,0.6464471582855497,0.9063740070377078,6.0477041721344,156.63820917946953,156.63820917946953,0.6627682575157711,0.9082757592201233,5.714465338843209,155.40592433384487,155.40592433384487,149.6914587838309,150.59050491877966
13,0.6410180124853339,0.9043870031833648,9.21377111843654,165.17864396231516,165.17864396231516,0.6722480526992253,0.9109986194542476,6.14550632749285,151.70168053763254,151.70168053763254,145.55617272513254,155.9648735863822
14,0.6570091739296913,0.9091925318752017,6.067687286649432,152.2675987788609,152.2675987788609,0.6713204196521214,0.9111013693468911,6.050701529639108,151.4969357081822,151.4969357081822,145.4462354387556,146.19991226196288
15,0.6576018737895148,0.9093526346342904,6.3236151541982375,152.56777817862374,152.56777817862374,0.6639801570347377,0.9091960753713335,8.62167501449585,158.55277535574777,158.55277535574777,149.9311002458845,146.24416340419225
16,0.6537938668259553,0.9082724358354296,9.796375020912715,158.3324468067714,158.3324468067714,0.6792886393410819,0.9132369611944471,5.249237442016602,146.69195295061385,146.69195295061385,141.44271501813617,148.53607234954833
17,0.6641035150204386,0.9110938387257712,6.19051240001406,149.26446813855853,149.26446813855853,0.6825147782053266,0.9139801229749407,5.936605787277221,146.34009475708007,146.34009475708007,140.40349066598074,143.0739562715803
18,0.6704037087304252,0.9127677234155791,5.971467510291508,146.36039262499128,146.36039262499128,0.6875569530895778,0.9152830907276699,5.471581963130406,144.13956473214284,144.13956473214284,138.66798498971121,140.38892421722412
19,0.6754653881703104,0.9140788859554699,5.882783130237034,144.11433669498987,144.11433669498987,0.6940015026501247,0.9170023739337921,5.807430921282087,141.7077691214425,141.7077691214425,135.9003385271345,138.23155337742398
20,0.6789237109678132,0.9149677581020764,5.998192007201059,142.9516350337437,142.9516350337437,0.6939020437853677,0.9171999037265778,5.592590836116246,141.03024357386997,141.03024357386997,135.43765117100307,136.95344249180386
21,0.6809064330799239,0.9155067516224725,6.165335553033011,142.18839321136474,142.18839321136474,0.6997674822807312,0.9188323744705745,5.782032299041748,139.0779668535505,139.0779668535505,133.2959360395159,136.02305793762207
22,0.6837357284767287,0.916333617908614,6.124679861749922,140.62291000911168,140.62291000911168,0.701613415990557,0.9193877518177033,5.5427813053131105,137.5413558959961,137.5413558959961,131.99857439313615,134.49823047092983
23,0.6856152628149305,0.9168068421738488,5.945271520955222,139.78010520935058,139.78010520935058,0.7029756452356066,0.919553393977029,5.995441177913121,137.62718832833426,137.62718832833426,131.63174569266184,133.83483448028565
24,0.6875444216387613,0.9173230211649622,6.1301176905632015,138.9404754638672,138.9404754638672,0.7054925927094051,0.9202318915299007,6.131199707303728,136.93353467668805,136.93353467668805,130.8023349217006,132.81035717555454
25,0.692154712336404,0.918515049133982,5.927114842619215,137.05002177102224,137.05002177102224,0.7130419075489044,0.9225499570369721,5.427019398553031,131.71006600516182,131.71006600516182,126.28304781232562,131.12290592193602
