epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
0,0.47323275445984425,0.9881266146789642,25.925901973993863,284.08902655416654,284.08902655416654,0.5086316180597875,0.9896247464766617,7.667846756702436,205.68940724376142,205.68940724376142,198.0215604592025,258.16312349558285
1,0.5428947449548371,0.9905517193301873,7.964539173741283,185.79679532975317,185.79679532975317,0.5693061915050257,0.9910624213644729,9.180995028453184,181.02402126666198,181.02402126666198,171.84302620379785,177.83225608158276
2,0.5937654573348947,0.9916527313699445,8.509718589062961,164.91481834660263,164.91481834660263,0.6010375090481079,0.9918210567887297,7.745915135976785,165.54436534868483,165.54436534868483,157.79845061416887,156.40509968229264
3,0.6197108740105228,0.9922056701130155,7.996343622076777,152.8993095476468,152.8993095476468,0.6222742709916892,0.992212444441425,7.962818747123902,155.83029499906036,155.83029499906036,147.86747631584245,144.90296604293903
4,0.6322339608575223,0.9924725834951188,8.017301942635564,146.62053624802553,146.62053624802553,0.6375421012185284,0.9925820454699067,8.18705830295471,148.67759507955964,148.67759507955964,140.4905369289962,138.6032348292565
5,0.643325769088485,0.9927075213878886,8.173973816745686,140.97350847823338,140.97350847823338,0.6442642338906777,0.9927086039507103,8.065620266694793,145.42684818543108,145.42684818543108,137.36122757954286,132.79953427584667
6,0.6558386464163942,0.9929708374814349,8.296608911779282,135.3889013718986,135.3889013718986,0.6537315405111542,0.9928856537104472,8.350879785531165,143.82766875696345,143.82766875696345,135.4767900709434,127.09229237342167
7,0.6650281075650177,0.9931592218974034,8.444548298114364,131.3150613827321,131.3150613827321,0.6617587206699594,0.9930253192731195,8.529438656220321,140.94200705826486,140.94200705826486,132.41256873796075,122.87051310465634
8,0.6711605034295731,0.9932797483678134,8.560960691543631,128.71052050058879,128.71052050058879,0.6708363730882861,0.9932456575718123,8.747151048732377,137.0792541766085,137.0792541766085,128.33210311312857,120.1495598061825
9,0.6778817403275603,0.993418084767425,8.676740753916484,126.11152626024511,126.11152626024511,0.6663853069351301,0.9931430667126712,8.534698653466922,139.4781773360734,139.4781773360734,130.9434787448739,117.43478544048747
10,0.6816721320867948,0.993492983626665,8.742040250559,124.19571633445256,124.19571633445256,0.6828796838976673,0.9934887206021863,8.923560358814358,133.58567964743912,133.58567964743912,124.66211925912968,115.45367622702649
11,0.6833038369695278,0.9935258602400792,8.832238898269104,123.46984197181453,123.46984197181453,0.6916482098323783,0.9936711419488966,8.730332718682043,130.84291254941542,130.84291254941542,122.11257968653518,114.63760326902413
12,0.6887245140394666,0.9936416736495638,8.868449265920074,120.76929296555691,120.76929296555691,0.6970785608406329,0.9937846078905453,8.821485158913733,127.80884040753865,127.80884040753865,118.98735468494114,111.90084364483737
13,0.6912982553805945,0.9936901532356367,8.929129859799994,119.72975852272727,119.72975852272727,0.6910707299242315,0.9936195230975593,9.388885006462175,132.63063080777826,132.63063080777826,123.24174601761337,110.8006285705043
14,0.6933009864228872,0.9937296136063531,9.01552893653333,118.81171583434116,118.81171583434116,0.6928283338694229,0.9936960634497023,9.058806688105527,130.89351384008873,130.89351384008873,121.83470670300251,109.79618690844056
15,0.6965232741464678,0.9937971097322925,9.062309710893581,117.5727129980385,117.5727129980385,0.7004583017113283,0.993831680197896,9.445644788316025,129.45370014098913,129.45370014098913,120.00805519864322,108.5104031505552
16,0.6951205985521575,0.9937629715553892,9.134855912439205,118.11921757981054,118.11921757981054,0.6691012654927179,0.9931407751086652,9.817471792607783,142.0980226182446,142.0980226182446,132.28055008825976,108.98436140318881
17,0.6991459797831383,0.9938491472964834,9.137194588499248,116.28110407310734,116.28110407310734,0.708052811139228,0.9939697235310611,9.04389343720531,125.47280112984254,125.47280112984254,116.4289067586263,107.14390975533382
18,0.7041824959972506,0.993955425649728,9.123443156940859,114.20585110829585,114.20585110829585,0.7085023823472643,0.9939923691995365,9.191288331939592,128.24924466372354,128.24924466372354,119.05795786225099,105.08240816564543
19,0.704371581611257,0.9939571190657378,9.190933912123455,114.0330400810438,114.0330400810438,0.7043510415300062,0.9939169361419284,9.273417443344274,128.07491784898687,128.07491784898687,118.80150066782109,104.84210597998486
20,0.6954586743848401,0.9937589997697245,9.402983305180257,118.66025240916126,118.66025240916126,0.7119772628820229,0.9940415235729152,9.14459361571217,126.05618881278022,126.05618881278022,116.91159445641377,109.2572693145909
21,0.7067017039958241,0.9940043916833134,9.188002913525747,112.96185071758708,112.96185071758708,0.70744285468793,0.9939633013866201,9.223495309705177,128.47954202763404,128.47954202763404,119.25604701615691,103.77384765520308
22,0.7014339058875628,0.9938895749902643,9.349818118849504,115.8148742073805,115.8148742073805,0.7155490423395872,0.9941308336569271,9.088851994255563,125.50815215225482,125.50815215225482,116.41929993514752,106.46505607748931
23,0.7103507887846814,0.9940772391408427,9.274643760602634,111.5384657190758,111.5384657190758,0.7078059186640474,0.993951834763858,9.350961927695783,129.3155418736828,129.3155418736828,119.96457973624423,102.26382215967718
24,0.7048459823657064,0.9939599087778127,9.386587014533644,114.2920906171586,114.2920906171586,0.7183070645709217,0.9942037639339355,9.22308226385477,124.12143623378269,124.12143623378269,114.89835355044231,104.90550378501722
25,0.7082033146102473,0.9940291566464341,9.40947938251659,112.57186554635572,112.57186554635572,0.7212323304713797,0.994257161297749,9.29662641872655,122.85018711155632,122.85018711155632,113.55356015864106,103.16238627098437
26,0.7135813108439306,0.9941450743896065,9.368212886371907,109.95613600009506,109.95613600009506,0.7212620426699058,0.9942369809265399,9.914807234433098,125.04071983520927,125.04071983520927,115.12591251229092,100.58792290597592
27,0.7113563824783672,0.9940932183486519,9.426878910326426,111.10889856852144,111.10889856852144,0.7110517354765299,0.9940346819428644,9.444040478709637,126.87704866284767,126.87704866284767,117.43300856757409,101.68201956577202
28,0.7170181842345111,0.9942157323732589,9.435308338642939,108.62540481593555,108.62540481593555,0.7198212982453022,0.9942123066518724,9.72718388272315,125.15412488589992,125.15412488589992,115.4269407868795,99.19009619593416
29,0.710431756684956,0.9940720833390696,9.533131284533807,111.87132787295516,111.87132787295516,0.7167408038250769,0.9941553360817769,9.463651794748207,125.7591345088998,125.7591345088998,116.29548314674614,102.3381969916473
