epoch,aa_acc,acc,kl_loss,loss,vae_loss,val_aa_acc,val_acc,val_kl_loss,val_loss,val_vae_loss,val_xent_loss,xent_loss
0,0.4577673631704795,0.9879767870865441,23.445669902027564,276.03803662741194,276.03803662741194,0.492158923377382,0.9893447507886176,8.44069921463094,215.81536658266756,215.81536658266756,207.374668080756,252.59236722160193
1,0.5532771314938653,0.990781428486445,9.284589117856395,186.72224716358653,186.72224716358653,0.565194640704926,0.9909671985722602,10.554143740775737,187.24326892609292,187.24326892609292,176.68912583209098,177.43765805047636
2,0.6102857638172702,0.9920155992552233,9.896678710347702,161.2234223029751,161.2234223029751,0.6175029306335652,0.9921312268744124,9.707379556716756,160.82204538710573,160.82204538710573,151.11466576190705,151.32674353788764
3,0.6429240925468668,0.9927082108834285,10.037020145383353,146.49456584097615,146.49456584097615,0.6500748827102336,0.9927913224760522,9.993643958517845,148.15257330143706,148.15257330143706,138.15892889144573,136.45754580127536
4,0.6606140882271208,0.9930812556299059,10.12123046715527,138.10536268268424,138.10536268268424,0.6660667936852638,0.9931370925079,10.12533162756169,141.91016063284366,141.91016063284366,131.7848283483627,127.98413219591127
5,0.673128497782494,0.9933402033617896,10.258108971841935,132.35570806593157,132.35570806593157,0.67332555591426,0.9933032005074176,10.552556907877008,139.33483580325512,139.33483580325512,128.782278446441,122.0975994877097
6,0.6817486411542709,0.9935189054039194,10.380393282023975,128.15194852508768,128.15194852508768,0.6829043904200514,0.9934704823696867,10.70462915998824,136.41137920541965,136.41137920541965,125.70674961171251,117.77155542911562
7,0.689470317874749,0.9936781189816632,10.464348715191736,124.78574451327562,124.78574451327562,0.6860989118193058,0.9935168363946549,10.8288379121334,133.88216278400827,133.88216278400827,123.05332482114751,114.32139588668004
8,0.6963737331523592,0.9938196291888717,10.534138256141343,121.84518633097628,121.84518633097628,0.6800530670171089,0.9933605899519109,11.405422246202509,140.21118129567898,140.21118129567898,128.80575882120334,111.31104840010939
9,0.7011814417630217,0.9939168769552286,10.554646545794917,119.67667365627884,119.67667365627884,0.7024632952314742,0.9938733108500217,10.865760151376115,129.84530915605262,129.84530915605262,118.97954857603033,109.1220269459482
10,0.7040596279033225,0.9939726784914317,10.712204225030101,118.91459976226665,118.91459976226665,0.6974441856145859,0.9937533845609807,11.599034309387207,132.35901189357676,132.35901189357676,120.75997766535333,108.20239572202281
11,0.7100106981628054,0.9941022038538881,10.688562468495208,115.7348602740434,115.7348602740434,0.7092120867777378,0.9939950508006076,11.13113144103517,128.03088042076598,128.03088042076598,116.89974904567637,105.04629789983981
12,0.7125226186060637,0.9941513519771225,10.828926549024272,114.85863152132497,114.85863152132497,0.7167735418423693,0.9941667828788149,10.924982159695727,125.31866335361562,125.31866335361562,114.39368118123805,104.02970497419918
13,0.7166550009552817,0.9942357416728829,10.824092966242983,113.03604423153377,113.03604423153377,0.720079852386992,0.9942224154129942,11.06352707172962,124.13694708398047,124.13694708398047,113.07341977383228,102.21195134629298
14,0.7179246044506992,0.994264282330663,10.94807791883928,112.33461774637466,112.33461774637466,0.7211108745095578,0.9942262009420293,11.037734016459039,124.36721773350493,124.36721773350493,113.32948367139126,101.38653973007962
15,0.7184021375633346,0.9942661919733033,10.967082669739701,112.42008628921154,112.42008628921154,0.7299636421685524,0.9944482337921223,10.788581797417175,120.77716790868881,120.77716790868881,109.98858607068975,101.45300341570069
16,0.7225787637640327,0.9943553176872288,10.967635498350633,110.42077596723915,110.42077596723915,0.7234466784494988,0.9943228402036302,11.289027437250665,122.66210442400993,122.66210442400993,111.37307710850493,99.45314065873741
17,0.7239612738423262,0.994388512253524,11.052352464823985,109.7984550744394,109.7984550744394,0.7247313257861645,0.994343010510536,11.487727373204333,124.52801710494022,124.52801710494022,113.04029008175465,98.74610247545553
18,0.7241745695185012,0.9943841840149792,11.10942449993698,110.109102336476,110.109102336476,0.7255202501695207,0.9943472747790053,10.772521797646867,122.22590671701634,122.22590671701634,111.4533839225769,98.99967766694067
19,0.728844436020272,0.9944869538530579,11.061189317355192,107.64256254726479,107.64256254726479,0.7364625141341635,0.9945959848292331,10.697134971618652,117.57464534678358,117.57464534678358,106.87751015196456,96.58137330205217
20,0.7276079579940599,0.9944568914376748,11.16341365973682,108.43351970386568,108.43351970386568,0.7355432689506957,0.9945586911858396,11.32076298175974,119.67279355069424,119.67279355069424,108.35203039899785,97.27010578087172
21,0.7301756676333426,0.9945094563665181,11.2004479520275,107.23518387276206,107.23518387276206,0.7252676334786923,0.9943285971245868,11.475214215035134,124.12880593157828,124.12880593157828,112.65359125746058,96.03473591440627
22,0.7297000211837201,0.9944968415002753,11.244271398618986,107.3843974902603,107.3843974902603,0.7266593163317823,0.9943504479337246,10.765462155037739,124.3217833498691,124.3217833498691,113.55632108323117,96.14012615049447
23,0.7304589727420085,0.9945141548895251,11.284780542187605,107.20766438849334,107.20766438849334,0.7331925904814233,0.9944975894499333,11.509049456170265,121.01154094046734,121.01154094046734,109.50249191040689,95.9228834191457
24,0.7300056448699468,0.9944956837383896,11.329935815528914,107.80458287553591,107.80458287553591,0.7276513865019413,0.9943811871269916,12.033915070777244,123.40906810760498,123.40906810760498,111.37515293283666,96.47464704608474
25,0.7353405528853252,0.9946181201824069,11.31173028990221,104.93960569770272,104.93960569770272,0.7438637385977075,0.9947192475516745,11.585408309672742,116.50890545134848,116.50890545134848,104.92349689564806,93.6278752008652
